q,ic50
0,4.5911005036692165
0.01,119.35533508657649
0.02,224.33962718970324
0.03,351.68708397581037
0.04,481.31475393980816
0.05,668.8232325134038
0.06,879.2804539871178
0.07,1101.067444869419
0.08,1372.233943699637
0.09,1598.0868453922067
0.1,1874.8030701466112
0.11,2168.943006326677
0.12,2467.2315865307582
0.13,2748.908333244511
0.14,3099.6547839433474
0.15,3400.848288369457
0.16,3742.527312971709
0.17,4034.5286605504143
0.18,4302.465617200124
0.19,4664.574381777184
0.2,4991.5311642128345
0.21,5428.9527173545785
0.22,5878.941521428729
0.23,6209.728993312751
0.24,6633.935404204878
0.25,6980.300295850202
0.26,7374.521877410573
0.27,7737.140813358896
0.28,8219.896188793331
0.29,8637.602736943118
0.3,9079.060676907593
0.31,9525.901993814683
0.32,9951.384990816916
0.33,10538.209185073085
0.34,11072.435118457373
0.35000000000000003,11552.787526371028
0.36,12142.3749114179
0.37,12598.722904005903
0.38,13130.229711794233
0.39,13768.936340480035
0.4,14431.693972759382
0.41000000000000003,15109.489725418058
0.42,15682.302277012888
0.43,16497.93057433201
0.44,17145.05645109847
0.45,17996.505556583987
0.46,18721.02985610131
0.47000000000000003,19415.726691242962
0.48,20148.968295913513
0.49,20852.25921061687
0.5,21742.946022481286
0.51,22715.042838618476
0.52,23669.303114899394
0.53,24717.669166026913
0.54,25788.448512616924
0.55,26893.966606513135
0.56,27986.36544495501
0.5700000000000001,29350.357239576162
0.58,30477.65542689278
0.59,31832.216557854415
0.6,33180.809445305276
0.61,34698.176934932955
0.62,36027.23979584222
0.63,37790.384968764105
0.64,39419.83315447123
0.65,41158.26421517065
0.66,42918.920252936994
0.67,45041.61857951894
0.68,47113.08903616323
0.6900000000000001,49556.9468944088
0.7000000000000001,51395.755943997545
0.71,53899.144120125595
0.72,56205.783291283355
0.73,58679.17562074322
0.74,61547.49066941983
0.75,64956.31871978524
0.76,68330.26456939083
0.77,72124.86719303194
0.78,75915.33172832066
0.79,80632.4574050345
0.8,85533.13516239316
0.81,90998.52366614318
0.8200000000000001,96739.60201652392
0.8300000000000001,102147.90606794522
0.84,108570.55627883668
0.85,115989.87727337054
0.86,125110.5693136625
0.87,134999.5906654534
0.88,146275.7833009426
0.89,157905.74814813887
0.9,171056.089981008
0.91,189147.9553760592
0.92,210485.27136687073
0.93,237559.93597311625
0.9400000000000001,268009.58485037077
0.9500000000000001,303568.16294435575
0.96,346611.4762786948
0.97,400117.7618429449
0.98,526640.0199284175
0.99,761258.1742072338
1,6117615.816381401
