q,ic50
0,2.2833858214456
0.01,119.59820113427857
0.02,295.837825971882
0.03,482.1065955212487
0.04,734.5401697219193
0.05,999.7012620818473
0.06,1310.354329084078
0.07,1681.9998219528184
0.08,2122.325648970374
0.09,2482.7692762193965
0.1,3013.438739312832
0.11,3544.9615305627435
0.12,4060.4066701913634
0.13,4720.018308567445
0.14,5360.95741239618
0.15,6026.694109727431
0.16,6776.4180354441
0.17,7797.683351480641
0.18,8739.235809214992
0.19,9770.285014859832
0.2,10750.267514153216
0.21,11958.581588148694
0.22,13070.742117618434
0.23,14513.625305315798
0.24,15895.139733818225
0.25,17732.177800702088
0.26,18982.853199395722
0.27,20713.19386682077
0.28,22620.361502596166
0.29,24745.01990730899
0.3,26869.26021720179
0.31,29082.83290133557
0.32,31128.52986878274
0.33,33734.37020536097
0.34,36684.25240938642
0.35000000000000003,39739.266147532486
0.36,43421.08717916833
0.37,46910.37170957004
0.38,50451.57661765113
0.39,53834.446873806824
0.4,57557.31088921706
0.41000000000000003,61498.139854353096
0.42,65924.98899497549
0.43,70391.09861441707
0.44,75669.08295072045
0.45,81063.86539345323
0.46,86120.01702169015
0.47000000000000003,91027.44439903335
0.48,97969.18871677923
0.49,105053.96005816566
0.5,111333.1517579488
0.51,118669.80267715003
0.52,126359.99784831554
0.53,134356.334094484
0.54,143571.74036854383
0.55,153520.56076814095
0.56,164644.1350458619
0.5700000000000001,179068.30230490438
0.58,190588.9927150691
0.59,202413.15325763528
0.6,215721.85028473835
0.61,228842.84488400928
0.62,245797.86661567845
0.63,258365.53652253043
0.64,272914.1094247914
0.65,292800.12216393487
0.66,309994.80635227077
0.67,331143.00168947905
0.68,356115.3969476424
0.6900000000000001,376382.2728135872
0.7000000000000001,405682.5917476503
0.71,432197.66162756504
0.72,460994.65449480247
0.73,498691.2311695324
0.74,529819.4785128876
0.75,565729.3689443013
0.76,613011.8323702766
0.77,666370.8111541674
0.78,727978.8024219027
0.79,779856.5265402397
0.8,837367.0781838498
0.81,919646.2093393521
0.8200000000000001,994962.3003183933
0.8300000000000001,1089896.8329383226
0.84,1197345.1580543802
0.85,1316225.5338990302
0.86,1439111.5510575497
0.87,1591894.6967684438
0.88,1718450.931853435
0.89,1938482.8626650444
0.9,2209981.12855953
0.91,2518091.500275346
0.92,2902113.0895512966
0.93,3367934.8547294675
0.9400000000000001,3962948.1537353685
0.9500000000000001,4744044.2615929805
0.96,5813870.529610047
0.97,7404311.140437069
0.98,11029394.217863346
0.99,18207768.36283279
1,403416056.7568548
