q,ic50
0,14.807877056581928
0.01,369.8071611862697
0.02,656.3786057303912
0.03,982.8398831164959
0.04,1392.805016408999
0.05,1825.9995502796487
0.06,2326.0099407943662
0.07,2755.2788748604676
0.08,3193.0164533327893
0.09,3687.78435866611
0.1,4248.032727516869
0.11,4764.686770564383
0.12,5311.472153427634
0.13,5877.393331412511
0.14,6514.220256141875
0.15,7158.8598161523705
0.16,7873.165402488425
0.17,8599.458774218636
0.18,9272.754830317685
0.19,10125.701542483448
0.2,10909.974929929725
0.21,11737.199826181135
0.22,12585.216170787719
0.23,13565.219849313642
0.24,14471.988026111047
0.25,15510.745007578067
0.26,16478.762488246113
0.27,17648.973472920603
0.28,18788.298895098655
0.29,20081.839976139356
0.3,21498.071617048416
0.31,22706.60878806283
0.32,24575.062156863423
0.33,26052.085466370998
0.34,27761.971865398125
0.35000000000000003,29417.945846359566
0.36,31277.841763331227
0.37,33192.95457311103
0.38,35255.96383454122
0.39,37151.41072681836
0.4,38650.84887781597
0.41000000000000003,40609.92421198607
0.42,42619.47221432495
0.43,44614.067811606415
0.44,46652.9888971841
0.45,49458.33515464961
0.46,51753.4504355722
0.47000000000000003,54250.67030239902
0.48,56905.42154438464
0.49,59823.68615065058
0.5,62795.51568725164
0.51,65613.5385635035
0.52,68462.16007103672
0.53,71802.12183141027
0.54,75605.21536050795
0.55,79455.46902292236
0.56,83425.42659747964
0.5700000000000001,87486.47746188534
0.58,91832.28967338889
0.59,95877.76391445207
0.6,99661.67270973089
0.61,104004.58815855865
0.62,109229.05759084794
0.63,115381.10510944294
0.64,121626.15124394078
0.65,127641.25262749358
0.66,133638.55101350587
0.67,140875.94305516174
0.68,148231.36003901236
0.6900000000000001,155646.3400662837
0.7000000000000001,164033.59052861284
0.71,172778.0834611511
0.72,182096.45344100473
0.73,192180.10817778675
0.74,201382.3163777892
0.75,211102.5049388729
0.76,221734.59734349567
0.77,234711.98523717976
0.78,248918.643812376
0.79,262689.57310369145
0.8,276566.6878549117
0.81,293796.24955665076
0.8200000000000001,314335.1787037206
0.8300000000000001,338084.8359085911
0.84,361541.17264427093
0.85,383300.58044758963
0.86,411791.0090528056
0.87,448261.6102678906
0.88,485235.04394588777
0.89,527145.1739408344
0.9,579966.4201041292
0.91,645606.5227712058
0.92,726271.215030322
0.93,818574.1711235701
0.9400000000000001,943679.1842019666
0.9500000000000001,1125689.724183214
0.96,1376941.741179219
0.97,1777454.1752189724
0.98,2456731.357167324
0.99,4165302.7862866973
1,38219253.48728287
