q,ic50
0,15.012229669918886
0.01,168.83311550354995
0.02,304.887204561317
0.03,435.9625540693078
0.04,605.1902008004482
0.05,802.1806679665958
0.06,994.04457757457
0.07,1179.4820257178128
0.08,1411.9049721965957
0.09,1645.2518199476144
0.1,1977.745352900518
0.11,2201.11336269524
0.12,2498.983469894529
0.13,2794.7039801656992
0.14,3123.204560116907
0.15,3470.9519696331686
0.16,3816.0011119629316
0.17,4228.454277966231
0.18,4596.522068980273
0.19,4989.963409399706
0.2,5420.849120864267
0.21,5888.616820615561
0.22,6346.668292379782
0.23,6851.1316688134575
0.24,7467.35004165757
0.25,8049.568399994125
0.26,8607.782453380838
0.27,9153.33280262756
0.28,9870.68840231979
0.29,10527.36707710335
0.3,11372.596517869686
0.31,11984.60491616255
0.32,12712.929027352096
0.33,13610.061276280216
0.34,14509.864316383442
0.35000000000000003,15278.780948970942
0.36,16291.204488717627
0.37,17101.935217250473
0.38,18066.24621954577
0.39,19279.14846042311
0.4,20229.217386757322
0.41000000000000003,21257.66153013514
0.42,22580.621961027362
0.43,24112.230704339505
0.44,25343.661067860958
0.45,26523.14965780246
0.46,28027.67500383781
0.47000000000000003,29470.202350026375
0.48,30816.44276053363
0.49,32257.030010522794
0.5,33816.22717570991
0.51,35680.382280452846
0.52,36960.7971278644
0.53,38993.49227697236
0.54,40779.417003330906
0.55,42953.59545769612
0.56,45263.89428516227
0.5700000000000001,47330.75354082841
0.58,50044.590060335395
0.59,52518.0384858745
0.6,54822.8019753795
0.61,57518.06662241707
0.62,60412.82003523041
0.63,63116.490058784635
0.64,66111.19890189986
0.65,68796.58019279606
0.66,71658.99812775428
0.67,74935.84953950622
0.68,78326.3913810682
0.6900000000000001,83101.45093629864
0.7000000000000001,86814.01059042216
0.71,91430.57746166855
0.72,96892.15227765025
0.73,102068.19342521678
0.74,107526.51125386599
0.75,113254.31891656203
0.76,118919.71769148504
0.77,125304.57861722866
0.78,132779.65187247566
0.79,140011.18813894156
0.8,147385.97850932053
0.81,157098.4298846408
0.8200000000000001,167216.32480547228
0.8300000000000001,180207.48432428844
0.84,192103.72284691047
0.85,203544.03581547173
0.86,218283.8139748354
0.87,234821.05713463624
0.88,255509.81843073887
0.89,273513.9218159977
0.9,295948.4881404387
0.91,327440.32772140455
0.92,362081.87680828414
0.93,399711.72107688256
0.9400000000000001,448906.34035349486
0.9500000000000001,527134.3133794195
0.96,623931.687196931
0.97,735588.3398296172
0.98,925336.3976314774
0.99,1272165.7037418548
1,9575738.994192801
