q,ic50
0,947.4851238939116
0.01,6770.243959798727
0.02,10067.58269700851
0.03,13127.37427424446
0.04,15431.951672457624
0.05,17713.23667145117
0.06,19837.901104558252
0.07,22106.48086285174
0.08,24407.807015367496
0.09,26436.721795788064
0.1,28416.332888881654
0.11,30328.314135101147
0.12,32282.727399467025
0.13,34481.40797308515
0.14,36403.69033968875
0.15,38444.31333438629
0.16,40431.64602482991
0.17,42035.49455163164
0.18,44374.02781226333
0.19,46360.63937527972
0.2,48320.513192045175
0.21,50269.770694692066
0.22,52536.009156347456
0.23,54594.49176187849
0.24,56707.100714701155
0.25,58454.42903614743
0.26,60613.694343986164
0.27,62996.528715685716
0.28,64721.804006506194
0.29,67325.01498589713
0.3,69846.16202942858
0.31,72046.39117752202
0.32,74338.51690576476
0.33,76720.7049016373
0.34,79235.1201214754
0.35000000000000003,81808.91571634628
0.36,84571.5599187717
0.37,87256.51609906877
0.38,90655.12351607272
0.39,93545.7745759936
0.4,96669.74571972116
0.41000000000000003,99122.24421164513
0.42,102006.59836860067
0.43,104700.75062814126
0.44,107332.81619620475
0.45,110655.52759364614
0.46,113676.01112000202
0.47000000000000003,116933.68364610538
0.48,119708.25297441945
0.49,123270.62151520816
0.5,126249.900650938
0.51,129640.02943595641
0.52,133518.3197610119
0.53,137566.4065250783
0.54,141202.6043825937
0.55,145119.58272211583
0.56,149257.62255100365
0.5700000000000001,152779.80344613685
0.58,156867.12153214857
0.59,160923.60307483113
0.6,164967.1750703437
0.61,169583.75426917453
0.62,174551.77755269106
0.63,178766.73800841323
0.64,183786.03415652772
0.65,188399.76468254474
0.66,193744.98341812936
0.67,199515.4830270931
0.68,205700.06375808784
0.6900000000000001,212030.88694320968
0.7000000000000001,218552.85658624012
0.71,224451.38850307715
0.72,231056.81208916218
0.73,238157.79979199066
0.74,244786.96876957564
0.75,252921.87486647352
0.76,260880.94241402077
0.77,268406.9563787055
0.78,277332.6872140043
0.79,287171.61683230597
0.8,297873.1239329699
0.81,308532.8389401453
0.8200000000000001,320665.01938606706
0.8300000000000001,330775.3345818085
0.84,344189.41693772806
0.85,356302.0451093733
0.86,371005.08582164714
0.87,389574.00440417364
0.88,407381.8505130066
0.89,423951.6601773524
0.9,444764.6478486887
0.91,469594.8245368667
0.92,499321.98065186036
0.93,530579.4361108106
0.9400000000000001,564221.2240071573
0.9500000000000001,605963.8695616957
0.96,655278.3643570745
0.97,716072.1591579152
0.98,825172.9469467371
0.99,1025368.0650276585
1,5259966.764019198
