q,ic50
0,1710.7075811534635
0.01,6596.881469762998
0.02,8407.176865653752
0.03,9759.780450882763
0.04,11094.030381177823
0.05,12360.403333815979
0.06,13657.566342665923
0.07,15070.544058522786
0.08,16448.098144366046
0.09,17848.84563485336
0.1,19236.28029037565
0.11,20847.0419938053
0.12,22896.110321259646
0.13,24306.03029479939
0.14,25736.120552645676
0.15,27385.216596685095
0.16,28831.041759896463
0.17,29968.260726425106
0.18,31043.7770232599
0.19,31972.30641445063
0.2,33022.12072598872
0.21,34016.32202656148
0.22,35026.95056140937
0.23,36041.35656304122
0.24,36762.7772215316
0.25,37590.97131069465
0.26,38503.40822753698
0.27,39372.24844216622
0.28,39954.23540228061
0.29,40851.073484040484
0.3,41575.22345422958
0.31,42192.11202910182
0.32,42934.586397500265
0.33,43667.32076604687
0.34,44445.857139074215
0.35000000000000003,45277.0827602063
0.36,45857.88498899018
0.37,46613.98742346269
0.38,47256.93547465098
0.39,47956.40999423647
0.4,48563.051079863275
0.41000000000000003,49268.69786773964
0.42,49859.72189856574
0.43,50493.52256378516
0.44,51062.67753095768
0.45,51603.8560081194
0.46,52095.12469098724
0.47000000000000003,52771.676230749144
0.48,53334.14098141478
0.49,53859.219059873285
0.5,54514.55874319677
0.51,55164.017153523644
0.52,55913.39332962488
0.53,56582.64678106051
0.54,57231.20971169892
0.55,57840.444823230006
0.56,58510.10395011907
0.5700000000000001,59283.47367412244
0.58,59853.65407828592
0.59,60426.058620207245
0.6,61281.363826530476
0.61,61868.1519110839
0.62,62503.03722380517
0.63,63202.13227272677
0.64,63894.223778282714
0.65,64658.9115435774
0.66,65289.516281552584
0.67,66094.50626724385
0.68,66830.57664998533
0.6900000000000001,67607.09063458288
0.7000000000000001,68274.1448974633
0.71,69091.86929042808
0.72,69965.90203784445
0.73,70780.76027701609
0.74,71542.89391171598
0.75,72253.5704803671
0.76,73019.1186069337
0.77,73972.06290800046
0.78,74919.3883822746
0.79,75863.08346789533
0.8,76931.53625999262
0.81,78004.53730577027
0.8200000000000001,79004.24614566448
0.8300000000000001,80177.85652193257
0.84,81448.63757040996
0.85,82840.34709218431
0.86,84098.31361763897
0.87,85689.16389546005
0.88,87281.34555602678
0.89,89105.65469861175
0.9,91132.36233534811
0.91,93376.0013661118
0.92,95790.55443753705
0.93,98487.9523989471
0.9400000000000001,102257.09247868508
0.9500000000000001,106833.65014871907
0.96,113087.26294121484
0.97,120518.63342502364
0.98,131027.7187897184
0.99,154989.5028936223
1,224149.38932144945
