q,ic50
0,1.1893147360880765
0.01,34.04611991792823
0.02,66.23374322490099
0.03,99.72639465720053
0.04,141.06296555637476
0.05,179.9015618553494
0.06,219.04823042547255
0.07,262.9759758263896
0.08,303.48308179445604
0.09,350.08606229405325
0.1,399.395394918775
0.11,450.08889885311277
0.12,500.721059654225
0.13,564.5696559255051
0.14,627.4194100246548
0.15,691.2206479719483
0.16,754.235516015925
0.17,825.1716937509682
0.18,888.7152912043686
0.19,953.4733620549749
0.2,1029.5038979089236
0.21,1111.388201336706
0.22,1200.4007255636707
0.23,1283.6650335919203
0.24,1373.7183843128255
0.25,1479.3260688047444
0.26,1586.0876772976235
0.27,1681.925173825535
0.28,1790.4782075732746
0.29,1904.4341099655398
0.3,2037.637364348117
0.31,2144.4525936079967
0.32,2281.5294429935107
0.33,2412.701911630744
0.34,2565.4317044485724
0.35000000000000003,2729.400258078265
0.36,2873.158319777417
0.37,3044.273723435507
0.38,3217.4152548585053
0.39,3384.7849403984956
0.4,3557.2692785343806
0.41000000000000003,3728.998584458321
0.42,3938.0242742439714
0.43,4126.3210836901135
0.44,4354.560301419992
0.45,4589.338955553918
0.46,4835.819841517705
0.47000000000000003,5093.0407526649005
0.48,5349.033587920741
0.49,5613.926440218271
0.5,5914.593506857806
0.51,6190.375452841845
0.52,6511.772884596487
0.53,6802.018235196803
0.54,7172.213279587836
0.55,7605.069204145462
0.56,8009.004122581182
0.5700000000000001,8424.653789814398
0.58,8889.323571728279
0.59,9399.774396524099
0.6,9892.073725355654
0.61,10548.457567916772
0.62,11115.555167753682
0.63,11723.202257252062
0.64,12457.312053753
0.65,13114.650987492832
0.66,13868.38699780048
0.67,14610.694000282485
0.68,15611.065298405503
0.6900000000000001,16549.63237033435
0.7000000000000001,17468.72014452472
0.71,18620.211111852383
0.72,19870.6741199224
0.73,21357.764330367212
0.74,22702.76318739527
0.75,24129.569111747343
0.76,25682.777367875125
0.77,27393.45753083738
0.78,29238.805393331444
0.79,31171.325245517124
0.8,33436.09166183486
0.81,36015.343104881074
0.8200000000000001,39267.252382333354
0.8300000000000001,42492.35207286895
0.84,46502.830746878724
0.85,51011.83448181885
0.86,55267.02139445705
0.87,59976.30068162324
0.88,66858.3836396217
0.89,74466.56216438052
0.9,83649.67527392638
0.91,94958.83663014334
0.92,106996.41610476076
0.93,122443.96699572925
0.9400000000000001,143097.83569079996
0.9500000000000001,168607.78670198785
0.96,208868.70126421627
0.97,274200.0113687337
0.98,411505.17494660476
0.99,675149.0158332025
1,6832030.555196952
