q,ic50
0,0.7560637221251547
0.01,74.50876858210884
0.02,185.48818143312025
0.03,278.08646741070083
0.04,379.9189371618297
0.05,496.319633624157
0.06,624.4606882310459
0.07,776.1067461236456
0.08,969.1560789093123
0.09,1174.2106883157142
0.1,1343.716501590014
0.11,1587.9838303668778
0.12,1835.7158455727404
0.13,2110.6950036864955
0.14,2439.576606771644
0.15,2777.9413763721127
0.16,3055.0611329104163
0.17,3373.9268756156366
0.18,3791.6768895298496
0.19,4252.03843405694
0.2,4617.041563754825
0.21,5049.201459859381
0.22,5462.456577832093
0.23,5933.990581425232
0.24,6453.902451011233
0.25,7020.454017145976
0.26,7585.5275826990455
0.27,8194.085769903662
0.28,8775.895334567642
0.29,9525.454333457878
0.3,10101.976601471948
0.31,10843.161782551457
0.32,11513.149259342143
0.33,12168.258112751506
0.34,12884.17081521725
0.35000000000000003,13484.393915272456
0.36,14303.029448818197
0.37,15127.098372462582
0.38,15964.4823719168
0.39,16866.776924456633
0.4,17621.107865844006
0.41000000000000003,18517.64141622049
0.42,19564.587775825636
0.43,20598.140032627874
0.44,21664.794806807986
0.45,22651.11699517898
0.46,23874.900016698928
0.47000000000000003,25165.328232373016
0.48,26373.236911937216
0.49,27736.418741903
0.5,28972.3937056528
0.51,30314.85034975602
0.52,31775.672088450843
0.53,33124.038533675666
0.54,34829.9930097107
0.55,36436.62450796622
0.56,37926.18776153024
0.5700000000000001,39672.63423242666
0.58,41263.47510693545
0.59,43253.44517394841
0.6,45554.32131598239
0.61,47569.428634167205
0.62,49851.68286776601
0.63,52278.6080986024
0.64,54418.98790617741
0.65,56961.375776264846
0.66,59496.746773424355
0.67,62558.331758024004
0.68,65578.52092807705
0.6900000000000001,68443.77375632459
0.7000000000000001,71446.95369853516
0.71,74808.3832069394
0.72,78958.10181922562
0.73,82367.6320796533
0.74,86186.01482193888
0.75,90566.58646933656
0.76,95094.99588042557
0.77,100276.20775491577
0.78,105522.08731917752
0.79,111006.78270622184
0.8,117430.93766507729
0.81,125565.52360594342
0.8200000000000001,132107.66366951517
0.8300000000000001,141121.83318834048
0.84,152267.21042184831
0.85,163708.70955076627
0.86,174297.93450667986
0.87,185635.28398960226
0.88,198548.16584795364
0.89,215669.38898757607
0.9,234644.5922235009
0.91,256377.36073620274
0.92,281388.47617189924
0.93,307229.9387814438
0.9400000000000001,340283.0993443623
0.9500000000000001,383417.4220833913
0.96,441255.47547335166
0.97,517518.7596750643
0.98,661890.2169113867
0.99,933011.2478936177
1,4777394.442408462
