q,ic50
0,0.4695885835781159
0.01,2.2690773146579932
0.02,3.205605952230854
0.03,4.126255729058878
0.04,4.985367467808077
0.05,5.734937402496443
0.06,6.268093137606256
0.07,6.91102239096278
0.08,7.726994306503016
0.09,8.515107191553236
0.1,9.28202507136532
0.11,10.122609286618486
0.12,10.99663878561145
0.13,12.007761634301888
0.14,12.953648326084002
0.15,13.897695981148031
0.16,15.06465556367356
0.17,15.975888662062047
0.18,16.919094849739693
0.19,18.275904144098405
0.2,19.258211040859646
0.21,20.45518201775542
0.22,21.546981728787706
0.23,22.879660590604182
0.24,24.327783616024398
0.25,25.73204886274155
0.26,27.431304438886954
0.27,28.736876307254676
0.28,30.317046172514253
0.29,31.727248587276833
0.3,33.48911930431358
0.31,35.51622686510458
0.32,37.60450810113352
0.33,39.962548286733714
0.34,42.52504661237683
0.35000000000000003,44.71954521280431
0.36,47.34434804126049
0.37,49.970683884895585
0.38,52.66554329891629
0.39,55.99483605527764
0.4,58.78933125797334
0.41000000000000003,62.04079534189556
0.42,66.33274114929546
0.43,70.68940140815084
0.44,74.15982257434763
0.45,78.74211093852487
0.46,83.07200704924273
0.47000000000000003,87.58434626558682
0.48,93.31981851328203
0.49,98.6959142727414
0.5,104.92231970421136
0.51,111.04495929733713
0.52,118.51175997978584
0.53,126.66514557438133
0.54,133.9176413091454
0.55,142.65602750055888
0.56,150.88780596085718
0.5700000000000001,159.47927189503304
0.58,169.59552517880493
0.59,179.5635292157208
0.6,190.05111726798225
0.61,200.94879846661345
0.62,215.33863153386795
0.63,228.7209291321618
0.64,243.60195371953208
0.65,264.13889795691733
0.66,284.2458098537827
0.67,300.63284804975694
0.68,321.99886162637193
0.6900000000000001,346.3528115169787
0.7000000000000001,374.03071635687604
0.71,402.5660167915552
0.72,437.19650674318734
0.73,469.13690637994273
0.74,514.3671331908336
0.75,555.9029525281918
0.76,603.0944159205711
0.77,655.055549463136
0.78,708.1268928767588
0.79,774.8525829104294
0.8,848.3791952127075
0.81,930.9716671607054
0.8200000000000001,1035.585392724342
0.8300000000000001,1124.9294176158928
0.84,1285.343011112575
0.85,1425.1945979009135
0.86,1613.938018265186
0.87,1800.704197201802
0.88,2054.436418094902
0.89,2335.237330959082
0.9,2744.8027536980553
0.91,3246.5055435245254
0.92,3897.6785820316327
0.93,4702.468898508479
0.9400000000000001,5996.770668954877
0.9500000000000001,7574.655776772996
0.96,9448.476760288408
0.97,12801.602088044674
0.98,18787.04615029219
0.99,35653.735685481486
1,581274.9399994669
