q,ic50
0,15.83372507851857
0.01,295.32989598400536
0.02,540.5464933906447
0.03,843.7728737445217
0.04,1164.7385659680594
0.05,1468.2535138152107
0.06,1804.5876183841656
0.07,2191.3071569052654
0.08,2537.2274156130184
0.09,2880.2081975005976
0.1,3237.6198725501285
0.11,3551.2426982511543
0.12,3878.7633572477152
0.13,4261.924169499926
0.14,4578.256575666354
0.15,4962.939761860722
0.16,5394.901657122985
0.17,5813.10980205021
0.18,6179.231455416041
0.19,6555.594185222533
0.2,6957.389736509325
0.21,7461.657951289122
0.22,7993.288254410229
0.23,8498.143484502181
0.24,8969.852562035921
0.25,9380.119772829223
0.26,9895.78879148077
0.27,10401.523434954916
0.28,10860.601940189805
0.29,11351.525380082992
0.3,11921.362318301191
0.31,12488.720298055567
0.32,13020.93112976506
0.33,13558.70929440148
0.34,14105.727605766016
0.35000000000000003,14764.885966707121
0.36,15388.809330739236
0.37,16216.108413239825
0.38,16982.563384791498
0.39,17709.852494920455
0.4,18477.393539747245
0.41000000000000003,19293.17481220105
0.42,20250.950793812604
0.43,21150.2489976298
0.44,21924.374246230138
0.45,22879.74516882052
0.46,23717.526727249577
0.47000000000000003,24560.751648809623
0.48,25631.629713256512
0.49,26669.717219948223
0.5,27703.516675718834
0.51,28877.8009991164
0.52,30112.365623397047
0.53,31493.137621955564
0.54,32922.72402521813
0.55,34330.93061102345
0.56,35655.26029046107
0.5700000000000001,37290.91641814784
0.58,38614.508276484645
0.59,40215.336607456746
0.6,41708.24296841262
0.61,43142.84363383727
0.62,45315.399074683446
0.63,47420.632769260556
0.64,49492.16908539353
0.65,52039.545708420395
0.66,54099.152072103534
0.67,56937.25535611341
0.68,59422.26269326977
0.6900000000000001,62298.84374913842
0.7000000000000001,65146.17070813662
0.71,68631.24877742976
0.72,71648.18428402269
0.73,74823.18474828085
0.74,78101.75896695563
0.75,81788.48270404528
0.76,86060.77662103591
0.77,91721.0214774286
0.78,96635.5012353072
0.79,101997.17457906151
0.8,107283.75983992236
0.81,115035.16430193717
0.8200000000000001,123141.9954676838
0.8300000000000001,130521.32192415635
0.84,138681.0129461445
0.85,147778.55180745045
0.86,158553.97434758462
0.87,172491.78463108494
0.88,188698.10730618678
0.89,205216.9979880589
0.9,226044.75559442834
0.91,251069.21156003518
0.92,280934.5818507859
0.93,311425.5676657776
0.9400000000000001,348331.975078956
0.9500000000000001,408817.52191836655
0.96,485841.6969074961
0.97,612626.5071909134
0.98,796249.7709902304
0.99,1245315.5378311293
1,8157231.732140712
