q,ic50
0,0.9052812109258589
0.01,113.30089246337145
0.02,241.57207564328843
0.03,415.0943911904545
0.04,623.7825099044154
0.05,887.4494754023821
0.06,1187.568007190032
0.07,1543.3255759540546
0.08,1907.7948012179095
0.09,2351.237648769384
0.1,2965.670528213245
0.11,3631.941767621162
0.12,4413.91751391505
0.13,5189.72553934312
0.14,6083.028566617469
0.15,7226.641523953835
0.16,8156.888508581638
0.17,9469.86769230655
0.18,11022.412746954064
0.19,12522.935523820133
0.2,14558.154969160008
0.21,16566.472656501413
0.22,18704.909884696302
0.23,21189.320047030647
0.24,24201.454825299996
0.25,26875.61380687434
0.26,30298.490513633136
0.27,33812.039894324225
0.28,37138.92967896161
0.29,40296.19750838628
0.3,44546.99125859792
0.31,49757.948035589354
0.32,55213.25854873784
0.33,61092.46537079521
0.34,67866.49401667199
0.35000000000000003,75294.8201252561
0.36,82402.36554963939
0.37,91411.51827097937
0.38,99701.01298285654
0.39,110067.14668374498
0.4,123667.74499896035
0.41000000000000003,135602.31124124574
0.42,148509.04415413208
0.43,164345.40122517233
0.44,181484.93754533964
0.45,197628.11910896248
0.46,216062.66406763383
0.47000000000000003,235865.29822002669
0.48,261196.7710678398
0.49,285007.0586359104
0.5,311693.6789648842
0.51,339825.79398008296
0.52,371943.99828568654
0.53,407126.8974674667
0.54,445618.9043870925
0.55,482378.1412883897
0.56,527468.2740023516
0.5700000000000001,579163.252671187
0.58,634075.7893175303
0.59,695145.3209515212
0.6,765400.2177627396
0.61,831809.4835219084
0.62,907502.6442234323
0.63,985105.4456467086
0.64,1080283.9388672845
0.65,1175728.5707716874
0.66,1291079.962586476
0.67,1427757.0080698757
0.68,1555352.8225474749
0.6900000000000001,1702912.1710589463
0.7000000000000001,1897942.1119982195
0.71,2081077.521080239
0.72,2326998.1100078286
0.73,2622497.585219727
0.74,2848421.530943264
0.75,3137254.773324325
0.76,3520885.957756635
0.77,3867173.725259264
0.78,4307628.465671087
0.79,4785886.498980494
0.8,5365442.073505083
0.81,6005452.172307629
0.8200000000000001,6884495.572875233
0.8300000000000001,7628805.40928492
0.84,8667478.066538054
0.85,9656562.484451
0.86,11078801.037244426
0.87,12891632.30873963
0.88,14914161.725837465
0.89,17131652.43819917
0.9,20624002.72582737
0.91,25348475.68077428
0.92,31712971.93542463
0.93,37949473.748678826
0.9400000000000001,48410766.30635239
0.9500000000000001,63420530.551409915
0.96,85891023.68526566
0.97,123899729.12424713
0.98,198166143.34177575
0.99,366058506.5244046
1,6556091482.403154
