q,ic50
0,1.5094570494929471
0.01,241.00706679778173
0.02,471.2860890640814
0.03,747.2125018757298
0.04,1014.5481415342905
0.05,1266.5561769007809
0.06,1624.3498051751105
0.07,1925.2602647420833
0.08,2295.026910502692
0.09,2659.9533041190184
0.1,3034.415208126852
0.11,3500.183284712823
0.12,3867.3489673972035
0.13,4313.9839863267225
0.14,4878.440167081768
0.15,5420.775483735704
0.16,5969.880366181986
0.17,6444.1171974247745
0.18,7026.265507967788
0.19,7594.51323272017
0.2,8319.97826966349
0.21,8815.788222153606
0.22,9554.772201795211
0.23,10226.924441834375
0.24,11116.128461566437
0.25,11886.761385196165
0.26,12573.990007076949
0.27,13422.933814063092
0.28,14270.005093033249
0.29,15204.760231338463
0.3,16084.568800565123
0.31,17078.70423848046
0.32,18077.4016213031
0.33,19227.89887789862
0.34,20370.631960966657
0.35000000000000003,21513.16976340333
0.36,22790.31458585449
0.37,23938.061858722944
0.38,25129.267992710425
0.39,26480.944968562006
0.4,28040.281275474816
0.41000000000000003,29559.935409000325
0.42,31380.181562441987
0.43,33397.12744570164
0.44,35192.652675993246
0.45,36755.24548587904
0.46,38872.735025185844
0.47000000000000003,40819.21154093262
0.48,42385.80131945022
0.49,44421.303937246055
0.5,47107.26745818137
0.51,49578.42448079279
0.52,52185.806226288594
0.53,54985.80285932715
0.54,57535.91725383433
0.55,60561.32996682071
0.56,63654.89188539759
0.5700000000000001,66822.99703318086
0.58,70174.3760387697
0.59,73456.91607917236
0.6,77863.08090202777
0.61,82573.13680397754
0.62,87507.54516671746
0.63,91488.91892787641
0.64,97352.19051398488
0.65,103482.83184795926
0.66,108244.97123701149
0.67,113529.324221262
0.68,119248.31601693558
0.6900000000000001,125396.01206461756
0.7000000000000001,132398.63980118907
0.71,138699.21119744494
0.72,146088.39765766374
0.73,154429.34175368957
0.74,163323.9624407752
0.75,173170.84705870654
0.76,181706.4505530956
0.77,190189.02273604868
0.78,201017.01335072643
0.79,213069.13807203737
0.8,227366.53180895236
0.81,242202.11353882562
0.8200000000000001,257283.56075309412
0.8300000000000001,276205.9256365136
0.84,298115.81237872434
0.85,319327.90781218826
0.86,345740.3134739163
0.87,376415.6830053047
0.88,407916.0207145731
0.89,448526.8929438303
0.9,500327.23972489726
0.91,561114.3430834406
0.92,626771.277075931
0.93,697394.7301151258
0.9400000000000001,804882.940590356
0.9500000000000001,941456.8498451343
0.96,1117311.3621327705
0.97,1444312.261456454
0.98,1927155.4904970191
0.99,3072714.0847183643
1,20188637.031976838
