q,ic50
0,0.19130911647299179
0.01,12.190117961190184
0.02,22.544058681254814
0.03,34.5981484860717
0.04,47.43802721612347
0.05,61.19827298807758
0.06,75.56026796269246
0.07,88.55165551423849
0.08,102.82256472598365
0.09,121.20617332810048
0.1,138.9626632194119
0.11,159.0469291269726
0.12,177.41282842155866
0.13,202.04956839869658
0.14,222.04976366343638
0.15,240.426285576538
0.16,263.34497643222466
0.17,287.10490609746114
0.18,309.5300083036672
0.19,333.5235407766355
0.2,362.86398211885876
0.21,392.2442361636817
0.22,421.946667271238
0.23,455.20313784911207
0.24,483.75303282476966
0.25,519.1755523210725
0.26,557.7600209545162
0.27,594.2802968619933
0.28,631.7794412083672
0.29,681.6092542549874
0.3,718.3015791729879
0.31,762.0557632407551
0.32,803.3409635980607
0.33,848.4063282142517
0.34,901.625670412183
0.35000000000000003,946.6546756899211
0.36,1001.8618340579039
0.37,1061.6288638818492
0.38,1127.3090380671042
0.39,1186.3584082066632
0.4,1253.9622191295477
0.41000000000000003,1323.9642919431412
0.42,1399.77556400416
0.43,1460.7158862147544
0.44,1554.318199697569
0.45,1629.626582983506
0.46,1710.3334849613966
0.47000000000000003,1803.77734258329
0.48,1914.4104549282413
0.49,2010.139970885316
0.5,2107.5378795880565
0.51,2231.9167414706717
0.52,2336.7410873073004
0.53,2432.683295472747
0.54,2575.3830290693695
0.55,2717.4507526955763
0.56,2846.161834149211
0.5700000000000001,2991.521113803725
0.58,3175.794059032976
0.59,3348.56439670251
0.6,3526.2927968093018
0.61,3709.4496572442695
0.62,3899.1753778863063
0.63,4134.867520077955
0.64,4414.198380360063
0.65,4617.684649045272
0.66,4870.245460973217
0.67,5175.810608237024
0.68,5460.150355045015
0.6900000000000001,5778.139084864694
0.7000000000000001,6127.562145370922
0.71,6474.7568626456105
0.72,6834.979160475348
0.73,7253.02810854004
0.74,7761.170764470359
0.75,8235.97629068613
0.76,8765.448860643872
0.77,9391.5075706036
0.78,9983.17697346929
0.79,10614.984075377684
0.8,11430.179527810371
0.81,12401.880399002308
0.8200000000000001,13443.19292948905
0.8300000000000001,14711.702515675963
0.84,15992.085969915683
0.85,17214.243677831902
0.86,18886.75965654336
0.87,20585.21084828308
0.88,22460.064474167666
0.89,24978.846040604498
0.9,27485.173933591133
0.91,30160.640511820737
0.92,34048.62649272784
0.93,39400.056256945194
0.9400000000000001,46899.94781436023
0.9500000000000001,55756.501492448304
0.96,69526.68539293658
0.97,86595.97206480001
0.98,126253.99540264608
0.99,201354.9698751512
1,1789698.4274715665
