q,ic50
0,1.5576644203264196
0.01,58.16732709036151
0.02,117.23413325437978
0.03,176.10892613480988
0.04,251.4096609339282
0.05,338.9953713420779
0.06,421.05379096737533
0.07,515.9649191755872
0.08,626.7730900284258
0.09,732.6556744436328
0.1,861.9520578373754
0.11,1005.1376715962288
0.12,1153.6981981426272
0.13,1336.9108683351399
0.14,1520.0488828121638
0.15,1689.2101833036309
0.16,1889.869355041034
0.17,2118.6171526446437
0.18,2333.498375200146
0.19,2552.119572665322
0.2,2821.316751201002
0.21,3082.5102857022293
0.22,3386.9945103630516
0.23,3667.7710395511317
0.24,3945.7620342230275
0.25,4169.632876817442
0.26,4527.217942523828
0.27,4824.698178462566
0.28,5243.539819761231
0.29,5587.618193915631
0.3,5927.256723468556
0.31,6325.048676059808
0.32,6727.108407443666
0.33,7120.204541678352
0.34,7543.314576677727
0.35000000000000003,8101.013409811576
0.36,8604.018988047319
0.37,9163.945850504708
0.38,9709.439050202287
0.39,10391.940956050319
0.4,10998.09367496497
0.41000000000000003,11591.949951963841
0.42,12140.400589383891
0.43,12886.088815749921
0.44,13683.677411142404
0.45,14591.57132876958
0.46,15366.190133479478
0.47000000000000003,16147.877004939837
0.48,17163.381063673165
0.49,18244.728789766617
0.5,19299.050791552047
0.51,20402.119002075953
0.52,21610.45724907741
0.53,22852.10764169893
0.54,24141.731272734207
0.55,25451.289976311877
0.56,26946.401105698496
0.5700000000000001,28349.64940297664
0.58,29930.24870825067
0.59,31429.548985243746
0.6,33269.71354007315
0.61,35001.64588736414
0.62,37070.90154776127
0.63,39376.76564767542
0.64,41680.390637521
0.65,44038.00081611921
0.66,46350.478810813394
0.67,48928.67003031655
0.68,51771.95174711777
0.6900000000000001,55063.82399867552
0.7000000000000001,57977.60752785073
0.71,61595.460350582274
0.72,65302.56498949523
0.73,69547.3492174944
0.74,73683.20937175537
0.75,78110.06507953958
0.76,83694.29304445491
0.77,89928.94108180073
0.78,96895.06135006901
0.79,104996.69657053259
0.8,113556.1332215698
0.81,121782.78219142935
0.8200000000000001,130974.33553006165
0.8300000000000001,141773.76307284491
0.84,154243.33356516538
0.85,167640.25050822768
0.86,181474.1957691609
0.87,200577.5959303628
0.88,221389.73057190163
0.89,244357.4380909944
0.9,274358.39267151913
0.91,307471.6702717292
0.92,347416.96495603694
0.93,393441.25802044146
0.9400000000000001,462512.4147804246
0.9500000000000001,559468.2501922435
0.96,700192.9238666875
0.97,892345.9943717859
0.98,1295258.2278875825
0.99,2086330.71885972
1,29889296.965662647
